flight_id,t,x,y,z
1,15916,0.093169291,-0.037843943,0.105154129
1,15921,0.092319601,-0.035655949,0.102192208
1,15926,0.091602104,-0.033590969,0.099704994
1,15931,0.090854118,-0.031525734,0.096909735
1,15936,0.089922086,-0.029442006,0.09402589
1,15941,0.089096011,-0.027293786,0.092447405
1,15946,0.088247345,-0.025273961,0.087059007
1,15951,0.087300116,-0.023016966,0.084508579
1,15956,0.086722372,-0.021395511,0.082510258
1,15961,0.085930146,-0.0195285,0.081005124
1,15966,0.085085153,-0.017495881,0.07756947
1,15971,0.084444039,-0.015761149,0.075286616
1,15976,0.083903883,-0.014047672,0.072443493
1,15981,0.083192387,-0.012274352,0.070064428
1,15986,0.082366601,-0.010402015,0.068167008
1,15991,0.081662121,-0.008789547,0.066335795
1,15996,0.08096178,-0.007207894,0.063608106
1,16001,0.080244962,-0.005485394,0.061928057
1,16006,0.07959326,-0.003861045,0.061023797
1,16011,0.078940618,-0.002268922,0.057962779
1,16016,0.078458414,-0.001013164,0.054467326
1,16021,0.077839442,0.000440052,0.051863199
1,16026,0.077143644,0.001991111,0.049929064
1,16031,0.076440202,0.003586596,0.046695242
1,16036,0.075855875,0.005186244,0.045426564
1,16041,0.075212838,0.006749174,0.043702429
1,16046,0.07452717,0.008320601,0.039608252
1,16051,0.073843487,0.009965323,0.038112936
1,16056,0.073254429,0.011563742,0.037168804
1,16061,0.072637636,0.013107901,0.034258946
1,16066,0.071952298,0.014763869,0.033386301
1,16071,0.071285961,0.016326253,0.029119941
1,16076,0.070560541,0.017953633,0.028082503
1,16081,0.069853067,0.0195395,0.026025066
1,16086,0.069227061,0.021055025,0.024508873
1,16091,0.0686729,0.022555697,0.021663428
1,16096,0.068099042,0.024109078,0.019245985
1,16101,0.067423933,0.025709879,0.01717364
1,16106,0.066785481,0.027268563,0.015438794
1,16111,0.066069447,0.02896854,0.01197435
1,16116,0.065397894,0.030488946,0.009186268
1,16121,0.064693566,0.032122419,0.007275675
1,16126,0.063978837,0.033770467,0.007122135
1,16131,0.06346025,0.035138676,0.007295558
1,16136,0.062928413,0.036491568,0.010813444
1,16141,0.062525658,0.037598266,0.009245072
1,16146,0.062190912,0.03853483,0.008870357
1,16151,0.06188208,0.039190598,0.009972704
1,16156,0.061820103,0.039665009,0.010072433
1,16161,0.061781845,0.039270288,0.010051756
1,16166,0.061688103,0.039628192,0.009909183
1,16171,0.061792305,0.039956927,0.010512645
1,16176,0.061956133,0.040194645,0.009965221
1,16181,0.06222967,0.040390233,0.010252653
1,16186,0.062147873,0.040309228,0.010052454
1,16191,0.062183581,0.040310455,0.009866154
1,16195,0.062178461,0.040486505,0.00987513
3,274771,-0.136928677,-0.39258271,0.430816577
3,274777,-0.135482485,-0.389225686,0.425345919
3,274781,-0.134113942,-0.38603533,0.420793618
3,274786,-0.132755222,-0.382847655,0.415840143
3,274792,-0.131252977,-0.379506731,0.407027204
3,274796,-0.129632585,-0.375912252,0.401165865
3,274802,-0.128466155,-0.373172669,0.398772898
3,274806,-0.127148672,-0.369935321,0.394765085
3,274811,-0.125857978,-0.366702479,0.39252209
3,274816,-0.124399972,-0.363364873,0.391854717
3,274821,-0.122798837,-0.359592608,0.390892549
3,274826,-0.121715911,-0.356968916,0.390686711
3,274831,-0.120225816,-0.353805008,0.390944222
3,274836,-0.118836184,-0.350793853,0.390642263
3,274841,-0.117502956,-0.347821606,0.391557163
3,274846,-0.116205737,-0.344725836,0.388028252
3,274851,-0.114871868,-0.341918739,0.385963865
3,274856,-0.113681937,-0.339131424,0.383347433
3,274861,-0.112455022,-0.336211847,0.38083384
3,274866,-0.111389756,-0.333453405,0.381041647
3,274871,-0.110333316,-0.330732215,0.376882311
3,274876,-0.109089192,-0.327958626,0.373701179
3,274881,-0.107696423,-0.324806828,0.370132874
3,274886,-0.106806562,-0.322570271,0.3664279
3,274891,-0.105692058,-0.319768849,0.362595984
3,274896,-0.104852855,-0.316925151,0.363111392
3,274901,-0.104600506,-0.314155096,0.359233987
3,274906,-0.104835334,-0.311097039,0.355297696
3,274911,-0.104934372,-0.308181021,0.351584896
3,274916,-0.105536461,-0.305236868,0.351534739
3,274921,-0.106157732,-0.302042518,0.347882684
3,274926,-0.10650996,-0.298947235,0.343618766
3,274931,-0.106790817,-0.296006165,0.34119559
3,274936,-0.107232067,-0.293045894,0.337334659
3,274941,-0.106957345,-0.290152966,0.334618915
3,274946,-0.107211262,-0.287172248,0.330079365
3,274951,-0.107280369,-0.28432574,0.330190597
3,274956,-0.10732946,-0.281398092,0.325310178
3,274961,-0.106963947,-0.27848541,0.322863477
3,274966,-0.105876213,-0.275914224,0.319089275
3,274971,-0.103869462,-0.273719691,0.315453696
3,274976,-0.10107126,-0.271969355,0.313511154
3,274981,-0.098365734,-0.270250675,0.31085625
3,274986,-0.095772697,-0.26870274,0.308566966
3,274991,-0.092844398,-0.267319736,0.304689818
3,274996,-0.090405825,-0.265727761,0.301844581
3,275001,-0.087542475,-0.264040536,0.299286439
3,275006,-0.085327932,-0.262177091,0.295601342
3,275011,-0.083035609,-0.260527155,0.293851789
3,275016,-0.080511513,-0.258644134,0.289677105
3,275021,-0.078173902,-0.256906049,0.287745565
3,275026,-0.075778908,-0.25508806,0.28389612
3,275031,-0.073347614,-0.253286073,0.282347476
3,275036,-0.071000636,-0.251510501,0.278273236
3,275041,-0.06863586,-0.249758995,0.275710251
3,275046,-0.066207976,-0.248068282,0.27222511
3,275051,-0.063937202,-0.246479472,0.268310748
3,275056,-0.0615705,-0.244788389,0.266824248
3,275061,-0.059121709,-0.243167339,0.263889127
3,275066,-0.056964719,-0.241523115,0.260044834
3,275071,-0.054609795,-0.239890477,0.257449401
3,275076,-0.052304706,-0.238239779,0.252580515
3,275081,-0.049815169,-0.236424369,0.251209623
3,275086,-0.047687251,-0.234947954,0.248361544
3,275091,-0.04552678,-0.233415992,0.246581785
3,275096,-0.04325644,-0.231792385,0.241946495
3,275101,-0.040645539,-0.229983751,0.238628255
3,275106,-0.038078896,-0.228172926,0.23571045
3,275111,-0.03624985,-0.226837935,0.233231395
3,275116,-0.033800558,-0.225149864,0.232197423
3,275121,-0.031548411,-0.223534202,0.227366786
3,275126,-0.029191763,-0.221877766,0.224088038
3,275131,-0.026807698,-0.220225295,0.220326336
3,275136,-0.024391385,-0.218566724,0.21828766
3,275141,-0.022158557,-0.216982562,0.214761333
3,275146,-0.019883481,-0.215322708,0.212942545
3,275151,-0.017409589,-0.213584154,0.210363608
3,275156,-0.015050556,-0.211938628,0.20573588
3,275161,-0.012667881,-0.210283594,0.202365854
3,275166,-0.010423553,-0.208672955,0.198561006
3,275171,-0.008085083,-0.207015713,0.196776512
3,275176,-0.005813519,-0.205400359,0.195934687
3,275181,-0.003638213,-0.203811852,0.190176698
3,275186,-0.001509067,-0.202276877,0.187467799
3,275191,0.000795928,-0.200631851,0.184577239
3,275196,0.0026382,-0.199313396,0.183993976
3,275201,0.004819502,-0.197749333,0.183176345
3,275206,0.006968673,-0.196191316,0.183150184
3,275211,0.009050329,-0.194716031,0.181666866
3,275216,0.011475985,-0.193051839,0.183286269
3,275221,0.013382627,-0.1917125,0.18288026
3,275226,0.015536856,-0.190144335,0.183223536
3,275231,0.017681925,-0.188613574,0.181171022
3,275236,0.019823519,-0.187077965,0.183093489
3,275241,0.022055042,-0.185464984,0.183392654
3,275246,0.024316656,-0.183892979,0.183113063
3,275251,0.026620968,-0.182195771,0.183020926
3,275256,0.028755109,-0.180691267,0.182999843
3,275261,0.030954679,-0.179084262,0.183090909
3,275266,0.033132559,-0.177555924,0.182303688
3,275271,0.035306964,-0.176022739,0.181292289
3,275276,0.037836208,-0.17425694,0.178519487
3,275281,0.039804898,-0.172859556,0.175765842
3,275286,0.042086342,-0.171247113,0.173860145
3,275291,0.044310984,-0.169673743,0.169479192
3,275296,0.046409156,-0.168144356,0.163702337
3,275301,0.048696479,-0.16648958,0.16137683
3,275306,0.05083931,-0.164970967,0.158564146
3,275311,0.053132315,-0.163398838,0.152101663
3,275316,0.055330955,-0.161731008,0.149526415
3,275321,0.057460507,-0.160218981,0.147578405
3,275326,0.059594087,-0.158729069,0.147764765
3,275331,0.061844759,-0.1571571,0.148354858
3,275336,0.064045234,-0.155616558,0.146983062
3,275341,0.066616947,-0.153748756,0.146744818
3,275346,0.068545292,-0.152345119,0.145606859
3,275351,0.070700953,-0.150776382,0.146002101
3,275356,0.07288181,-0.149258715,0.145981293
3,275361,0.075183967,-0.147622957,0.146062727
3,275366,0.077448052,-0.146026867,0.146119123
3,275370,0.079680883,-0.144538268,0.146927821
3,275376,0.082347427,-0.143033289,0.147016826
3,275381,0.085235314,-0.142466049,0.146541893
3,275385,0.088816098,-0.142304072,0.146763412
3,275391,0.092276931,-0.142245274,0.14688112
3,275395,0.095961294,-0.142609319,0.147020522
3,275401,0.099203629,-0.142794488,0.147059018
3,275405,0.102619672,-0.142783022,0.143973041
3,275410,0.106025339,-0.142832551,0.145927891
3,275416,0.109705018,-0.142613897,0.143178621
3,275420,0.112434948,-0.142465484,0.142291926
3,275426,0.115541616,-0.14180525,0.139286943
3,275430,0.118193694,-0.140673324,0.137111647
3,275435,0.120721022,-0.13932052,0.133865488
3,275440,0.122863509,-0.137624729,0.134109335
3,275445,0.123374867,-0.135032887,0.130025175
3,275450,0.124082946,-0.13294397,0.126912801
3,275455,0.124248936,-0.13061399,0.123911077
3,275460,0.124473234,-0.128430414,0.123471596
3,275465,0.1249167,-0.126496574,0.119917668
3,275470,0.125392684,-0.124565264,0.115979871
3,275475,0.125659613,-0.122573103,0.115812355
3,275480,0.126063244,-0.120391691,0.114993132
3,275485,0.125815557,-0.118296027,0.115586048
3,275490,0.125251894,-0.116218724,0.113969481
3,275495,0.124202973,-0.114128528,0.112370058
3,275500,0.123516824,-0.112041723,0.114431304
3,275505,0.122840047,-0.109984227,0.114157537
3,275510,0.122065722,-0.107968436,0.114147975
3,275515,0.121299071,-0.105912688,0.112566713
3,275520,0.120404934,-0.103857589,0.113998999
3,275525,0.119653407,-0.101922509,0.114383303
3,275530,0.118879752,-0.099981942,0.112282707
3,275535,0.117933338,-0.097929687,0.113795083
3,275540,0.117046691,-0.095808409,0.114242567
3,275545,0.116249215,-0.093851125,0.113846213
3,275550,0.115366279,-0.091658984,0.112345443
3,275555,0.114510924,-0.089546292,0.111949301
3,275560,0.113673432,-0.087390797,0.114178345
3,275565,0.11284105,-0.085300684,0.114133683
3,275570,0.112005909,-0.083231646,0.114563001
3,275575,0.111131486,-0.081150276,0.112695075
3,275580,0.110247466,-0.07908898,0.112255109
3,275585,0.10938395,-0.077097503,0.11392445
3,275590,0.108530855,-0.075036223,0.112367343
3,275595,0.107663436,-0.072938205,0.112158714
3,275600,0.106787737,-0.070769791,0.11227776
3,275605,0.10595809,-0.068672786,0.112452164
3,275610,0.105089374,-0.066572104,0.112145262
3,275615,0.104235823,-0.064458428,0.112407832
3,275620,0.103390075,-0.062455914,0.112296207
3,275625,0.102523581,-0.060432986,0.112550376
3,275630,0.101670671,-0.058327739,0.112490542
3,275635,0.100861814,-0.056207254,0.112381397
3,275640,0.099990478,-0.054176842,0.114294773
3,275645,0.09910933,-0.052082256,0.114348016
3,275650,0.09821799,-0.049981753,0.114187205
3,275655,0.097369728,-0.047898271,0.11226049
3,275660,0.096509547,-0.045655251,0.112243827
3,275665,0.095615541,-0.043567,0.110948066
3,275670,0.09470805,-0.041401062,0.108066862
3,275675,0.093906958,-0.039499067,0.106042449
3,275680,0.093007743,-0.037385983,0.105167023
3,275685,0.092089373,-0.03524621,0.099699858
3,275690,0.091232479,-0.033031104,0.097034113
3,275695,0.090334968,-0.03081855,0.093521586
3,275700,0.089470708,-0.028718815,0.089598097
3,275705,0.088688795,-0.02679962,0.087097161
3,275710,0.087867481,-0.02478379,0.085301206
3,275715,0.086986372,-0.022592674,0.082580829
3,275720,0.086118182,-0.020520046,0.078036605
3,275725,0.085404797,-0.018517621,0.07588286
3,275730,0.08469422,-0.016560902,0.072764661
3,275735,0.083942994,-0.014606764,0.070672248
3,275740,0.083209975,-0.012702774,0.068123841
3,275745,0.082459271,-0.010841492,0.064972063
3,275750,0.081661906,-0.008940839,0.063529276
3,275755,0.080819535,-0.007078887,0.060902155
3,275760,0.080099699,-0.005293241,0.057828366
3,275765,0.079381542,-0.00350128,0.055527687
3,275770,0.078740821,-0.001908739,0.053488181
3,275775,0.078115774,-0.000329256,0.050988948
3,275780,0.077441135,0.001184068,0.050279548
3,275785,0.07677336,0.002780767,0.046264744
3,275790,0.076368408,0.004014497,0.04435347
3,275795,0.075840901,0.005417669,0.043641117
3,275800,0.075174601,0.006953753,0.039048377
3,275805,0.074576651,0.008479838,0.038999508
3,275810,0.073954114,0.009964182,0.036139707
3,275815,0.073265078,0.011709239,0.03269019
3,275820,0.072703636,0.013041959,0.030784085
3,275825,0.072080097,0.014587169,0.0290175
3,275830,0.071411998,0.01615197,0.027254791
3,275835,0.070768315,0.017691605,0.024151501
3,275840,0.070052075,0.019289567,0.022827343
3,275845,0.069340473,0.020915026,0.020659637
3,275850,0.06863683,0.022487455,0.018137655
3,275855,0.067968805,0.024069846,0.017038095
3,275860,0.067319425,0.025660366,0.014594942
3,275865,0.066669411,0.02720128,0.00999709
3,275870,0.066040908,0.028948947,0.00901772
3,275875,0.06548025,0.030282087,0.007286442
3,275880,0.064868492,0.031880277,0.007215799
3,275885,0.064226863,0.03344398,0.007107124
3,275890,0.063581824,0.035012573,0.005244588
3,275895,0.062984767,0.036481102,0.00746915
3,275900,0.062560515,0.0376429,0.006477897
3,275904,0.062238127,0.038469444,0.006387378
3,275909,0.062565246,0.037923525,0.007211859
3,275914,0.062497384,0.038262454,0.007134745
3,275919,0.062828112,0.038404163,0.005997454
3,275924,0.062902067,0.038538256,0.007177265
3,275929,0.06296739,0.038591387,0.00714247
3,275934,0.062978728,0.038795303,0.007422151
4,361792,-0.077283841,-0.394264781,0.482544212
4,361797,-0.078711089,-0.390488268,0.477747719
4,361802,-0.080119227,-0.386810742,0.475706456
4,361807,-0.081567991,-0.383127008,0.473169429
4,361812,-0.083005188,-0.379573389,0.470537242
4,361817,-0.084513047,-0.375981331,0.467919284
4,361822,-0.08575663,-0.372538859,0.464981515
4,361827,-0.087134758,-0.368980018,0.462235505
4,361832,-0.088486778,-0.365529852,0.460294298
4,361837,-0.089873013,-0.362115232,0.456095551
4,361842,-0.091020344,-0.35870061,0.454104313
4,361847,-0.092299006,-0.355215144,0.450244514
4,361852,-0.093638841,-0.35182789,0.44780289
4,361857,-0.09501676,-0.348355381,0.444189667
4,361862,-0.09632117,-0.345039286,0.441612411
4,361867,-0.097608616,-0.341654518,0.439532219
4,361872,-0.098923446,-0.338198914,0.436940293
4,361877,-0.100256465,-0.334693125,0.433214982
4,361882,-0.101487424,-0.331605748,0.430434983
4,361887,-0.102911643,-0.328099067,0.428676185
4,361892,-0.104181657,-0.324717613,0.426240403
4,361897,-0.105445861,-0.321401202,0.424306021
4,361902,-0.106465875,-0.318092052,0.418962744
4,361907,-0.107338507,-0.314799757,0.417096516
4,361912,-0.107577855,-0.311594905,0.414463114
4,361917,-0.107616444,-0.308595252,0.410305061
4,361922,-0.107125196,-0.305476778,0.407845758
4,361927,-0.106838105,-0.302412282,0.405846605
4,361932,-0.106230043,-0.299136255,0.40175576
4,361937,-0.106199954,-0.296227503,0.398903354
4,361942,-0.10637481,-0.292949056,0.395921225
4,361947,-0.106594902,-0.289741208,0.39299044
4,361952,-0.106750034,-0.286529684,0.390029831
4,361957,-0.106880501,-0.283334427,0.387309473
4,361962,-0.107019217,-0.280309808,0.383315753
4,361967,-0.107253187,-0.277047449,0.380969925
4,361972,-0.107409531,-0.274039212,0.377834008
4,361977,-0.107586338,-0.270903044,0.374449333
4,361982,-0.10777145,-0.267821381,0.371802446
4,361987,-0.107908385,-0.264804617,0.369917536
4,361992,-0.108070924,-0.261362226,0.365127118
4,361997,-0.108052954,-0.258438602,0.363261379
4,362002,-0.108098432,-0.255311892,0.36185164
4,362007,-0.108246809,-0.251969853,0.36039537
4,362012,-0.108293102,-0.248790945,0.359052408
4,362017,-0.108415006,-0.245275807,0.357186642
4,362022,-0.108442242,-0.242686839,0.355329768
4,362027,-0.108482258,-0.239514672,0.354200884
4,362032,-0.108607483,-0.236450426,0.35282288
4,362037,-0.108829038,-0.23327937,0.351928492
4,362042,-0.108945832,-0.230250391,0.349807691
4,362047,-0.109074056,-0.227105434,0.348840416
4,362052,-0.108911961,-0.223731281,0.346433224
4,362057,-0.1090038,-0.221017572,0.345312358
4,362062,-0.109054443,-0.217810091,0.344573146
4,362067,-0.109213702,-0.214603779,0.342775001
4,362072,-0.109159561,-0.211404685,0.340795115
4,362077,-0.109317787,-0.20814854,0.339025658
4,362082,-0.109277053,-0.204679935,0.337009211
4,362087,-0.109357769,-0.201936589,0.336402333
4,362092,-0.109376433,-0.198894059,0.334753666
4,362096,-0.109426527,-0.195874754,0.331767035
4,362102,-0.109322517,-0.19294024,0.329949372
4,362107,-0.108885871,-0.190017487,0.32644169
4,362112,-0.107013268,-0.187554233,0.32088211
4,362117,-0.104982377,-0.185340271,0.3154105
4,362121,-0.101939592,-0.183073609,0.311814292
4,362127,-0.099616129,-0.180708272,0.304238885
4,362131,-0.097442625,-0.178463191,0.298320755
4,362137,-0.095140023,-0.176135594,0.289214079
4,362142,-0.09299458,-0.17450272,0.282813289
4,362146,-0.090347392,-0.172846121,0.275604964
4,362152,-0.087269794,-0.171435608,0.269167168
4,362156,-0.084546119,-0.169966896,0.26381398
4,362161,-0.081434891,-0.168669042,0.261072955
4,362166,-0.078372005,-0.167146393,0.25729972
4,362171,-0.075210271,-0.165692062,0.252943893
4,362177,-0.072197339,-0.164276323,0.249288144
4,362181,-0.069290412,-0.162974422,0.246636124
4,362186,-0.066104737,-0.161652897,0.242864943
4,362191,-0.062556211,-0.16080263,0.241091318
4,362196,-0.058964407,-0.160312254,0.238348032
4,362201,-0.055206737,-0.160182437,0.23644393
4,362206,-0.051318737,-0.160155749,0.235722847
4,362211,-0.047712823,-0.159952014,0.232344692
4,362216,-0.044178394,-0.159617109,0.230172155
4,362221,-0.040867577,-0.1592603,0.22862992
4,362226,-0.037751076,-0.15869616,0.224862724
4,362231,-0.03448594,-0.158285255,0.222024142
4,362236,-0.031359493,-0.157976961,0.221121296
4,362241,-0.027990315,-0.157507978,0.221040277
4,362246,-0.024760727,-0.15704015,0.221235005
4,362251,-0.021748125,-0.156542761,0.219812776
4,362256,-0.018619324,-0.156129189,0.217581073
